Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.00039328167567535805,0.03932816756753581,0.8847422758777539,22034.57941187514
"Cisco Systems, Inc. - Common Stock",0.0035361982580695657,0.35361982580695656,0.8847422758777539,22034.57941187514
"Primerica, Inc. Common Stock",0.0006014905167324066,0.06014905167324067,0.8847422758777539,22034.57941187514
Nuveen Municipal Credit Income Fund ,0.0021880910249118236,0.21880910249118235,0.8847422758777539,22034.57941187514
Unit Corporation Common Stock,4.723996811159316e-06,0.00047239968111593164,0.8847422758777539,22034.57941187514
"HubSpot, Inc. Common Stock",0.0008693212990334197,0.08693212990334197,0.8847422758777539,22034.57941187514
Great Panther Mining Limited Ordinary Shares (Canada),0.0,0.0,0.8847422758777539,22034.57941187514
"Sinclair Broadcast Group, Inc. - Class A Common Stock",5.1335722003819736e-05,0.0051335722003819735,0.8847422758777539,22034.57941187514
"United Fire Group, Inc - Common Stock",0.008143526389306703,0.8143526389306703,0.8847422758777539,22034.57941187514
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.00827913608870681,0.827913608870681,0.8847422758777539,22034.57941187514
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0009917643290898144,0.09917643290898144,0.8847422758777539,22034.57941187514
"Air T, Inc. - Common Stock",0.004215112346022686,0.42151123460226864,0.8847422758777539,22034.57941187514
SITE Centers Corp. Common Stock,0.0,0.0,0.8847422758777539,22034.57941187514
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.00014720636423985216,0.014720636423985215,0.8847422758777539,22034.57941187514
BlackRock New York Municipal Income Trust,0.0,0.0,0.8847422758777539,22034.57941187514
"Regional Health Properties, Inc. Common Stock",0.005557759125025479,0.555775912502548,0.8847422758777539,22034.57941187514
"Innovative Solutions and Support, Inc. - Common Stock",0.00486276213281631,0.48627621328163095,0.8847422758777539,22034.57941187514
"Kandi Technologies Group, Inc. - Common Stock",0.0016020998719091697,0.16020998719091697,0.8847422758777539,22034.57941187514
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0009310746681760334,0.09310746681760335,0.8847422758777539,22034.57941187514
"Transcat, Inc. - Common Stock",0.0,0.0,0.8847422758777539,22034.57941187514
