Generation,Diversity
0,0.002878762132882242
1,0.004683611001832188
2,0.0057834949662625475
3,0.006406205298582792
4,0.006887913558621215
5,0.007390109806812484
6,0.00792987659358383
7,0.008091560782333694
8,0.008213235603101332
9,0.008016940785832096
10,0.008185333618300759
11,0.008023853092144633
12,0.007818953138945125
13,0.007880772523396268
14,0.007910949135112354
15,0.007934973160980413
16,0.007985268060120497
17,0.007928313420285554
18,0.008040931884658153
19,0.008089256586511266
20,0.008121737861445866
21,0.007920431795166499
22,0.007952483010342546
23,0.007867305803569605
24,0.007801519956328019
25,0.008015727507444448
26,0.007831065149220105
27,0.008066499835808112
28,0.008122999157681327
29,0.00790540779040785
30,0.007732225688623469
31,0.007847900862010673
32,0.007932506549158813
33,0.007693588639546379
34,0.007559176537324881
35,0.00769309014295346
36,0.007694004886605485
37,0.007704306371917423
38,0.007760966053311058
39,0.007688478982259193
40,0.007763596380021415
41,0.007688068372937273
42,0.007991124549490757
43,0.007901289735041317
44,0.007930232842829324
45,0.007963967811507962
46,0.007882353430531825
47,0.007962927718594089
48,0.007743930678135959
49,0.00782718207570808
50,0.007542922598587381
