Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0002491271607032046,0.024912716070320463,0.9247888773791926,35238.53002570959
"Cisco Systems, Inc. - Common Stock",0.0,0.0,0.9247888773791926,35238.53002570959
"Primerica, Inc. Common Stock",0.0,0.0,0.9247888773791926,35238.53002570959
Nuveen Municipal Credit Income Fund ,0.00015196231550948,0.015196231550948002,0.9247888773791926,35238.53002570959
Unit Corporation Common Stock,3.986985515242157e-06,0.0003986985515242157,0.9247888773791926,35238.53002570959
"HubSpot, Inc. Common Stock",3.909118702431772e-05,0.003909118702431772,0.9247888773791926,35238.53002570959
Great Panther Mining Limited Ordinary Shares (Canada),0.0012287090008007374,0.12287090008007374,0.9247888773791926,35238.53002570959
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.0011855347304884157,0.11855347304884156,0.9247888773791926,35238.53002570959
"United Fire Group, Inc - Common Stock",0.0014423935237964322,0.14423935237964322,0.9247888773791926,35238.53002570959
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.001812187809841486,0.1812187809841486,0.9247888773791926,35238.53002570959
"Guaranty Federal Bancshares, Inc. - Common Stock",0.05460732050238299,5.460732050238299,0.9247888773791926,35238.53002570959
"Air T, Inc. - Common Stock",0.0,0.0,0.9247888773791926,35238.53002570959
SITE Centers Corp. Common Stock,0.0,0.0,0.9247888773791926,35238.53002570959
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0011558120139144954,0.11558120139144953,0.9247888773791926,35238.53002570959
BlackRock New York Municipal Income Trust,0.0029747606891962,0.29747606891962,0.9247888773791926,35238.53002570959
"Regional Health Properties, Inc. Common Stock",0.0016093658098766837,0.16093658098766836,0.9247888773791926,35238.53002570959
"Innovative Solutions and Support, Inc. - Common Stock",0.0004831560649728474,0.04831560649728474,0.9247888773791926,35238.53002570959
"Kandi Technologies Group, Inc. - Common Stock",8.200470509084686e-05,0.008200470509084685,0.9247888773791926,35238.53002570959
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.00021831541730811971,0.021831541730811973,0.9247888773791926,35238.53002570959
"Transcat, Inc. - Common Stock",0.01690280924326799,1.690280924326799,0.9247888773791926,35238.53002570959
Carolina Financial Corporation - Common Stock,0.002231126440078463,0.2231126440078463,0.9247888773791926,35238.53002570959
"Natuzzi, S.p.A.",0.0005129414127409771,0.051294141274097704,0.9247888773791926,35238.53002570959
"Advanced Energy Industries, Inc. - Common Stock",4.724775107671223e-06,0.00047247751076712235,0.9247888773791926,35238.53002570959
"United Airlines Holdings, Inc. - Common Stock",0.00010745411441473384,0.010745411441473384,0.9247888773791926,35238.53002570959
"T. Rowe Price Group, Inc. - Common Stock",0.002288385717920317,0.22883857179203168,0.9247888773791926,35238.53002570959
"Intuitive Surgical, Inc. - Common Stock",0.0,0.0,0.9247888773791926,35238.53002570959
"EastGroup Properties, Inc. Common Stock",0.02335316340581061,2.335316340581061,0.9247888773791926,35238.53002570959
Ellington Financial Inc. Common Stock ,0.00040587717914552075,0.040587717914552075,0.9247888773791926,35238.53002570959
"NVR, Inc. Common Stock",0.0008818389993005942,0.08818389993005943,0.9247888773791926,35238.53002570959
"Frequency Electronics, Inc. - Common Stock",6.16664800353363e-05,0.00616664800353363,0.9247888773791926,35238.53002570959
"Worthington Industries, Inc. Common Stock",0.0,0.0,0.9247888773791926,35238.53002570959
Perrigo Company plc Ordinary Shares,0.0022665066887663787,0.22665066887663787,0.9247888773791926,35238.53002570959
"Lincoln Electric Holdings, Inc. - Common Shares",4.543671355945182e-05,0.004543671355945182,0.9247888773791926,35238.53002570959
RPT Realty Common Stock,0.0003459780770955772,0.03459780770955772,0.9247888773791926,35238.53002570959
"Veracyte, Inc. - Common Stock",0.004944240668870305,0.49442406688703056,0.9247888773791926,35238.53002570959
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.0008787483831087068,0.08787483831087069,0.9247888773791926,35238.53002570959
Cohen & Company Inc.,0.0002926230670022727,0.02926230670022727,0.9247888773791926,35238.53002570959
Neuberger Berman California Municipal Fund Inc Common Stock,0.0,0.0,0.9247888773791926,35238.53002570959
"Douglas Dynamics, Inc. Common Stock",0.012942232506177782,1.2942232506177782,0.9247888773791926,35238.53002570959
