Generation,Diversity
0,0.002864970796315096
1,0.004649143915937614
2,0.0058502724275442085
3,0.006473633139470672
4,0.007091812102153746
5,0.007449423685152342
6,0.007989744088688631
7,0.008414383522689885
8,0.008314619258170529
9,0.008286772840152277
10,0.008279758951156988
11,0.008130383350768372
12,0.008028254187544416
13,0.008264886502135735
14,0.00829232531079978
15,0.008170316222550345
16,0.008382141533659735
17,0.008275019726202896
18,0.007923536359595367
19,0.0078995190552921
20,0.007979490852893843
21,0.007852859459678752
22,0.007948827215599263
23,0.008009899115528163
24,0.007732824251381867
25,0.0076983667192404995
26,0.0077892406371390735
27,0.0076680421075982115
28,0.007739909084849953
29,0.007796639611957701
30,0.007546827803824574
31,0.007445836868274543
32,0.007385973450416575
33,0.007763359434732996
34,0.007875439158453526
35,0.007992509574313009
36,0.007873980710628654
37,0.00787614995307993
38,0.00785137867495415
39,0.007868801387926849
40,0.007665308031615069
41,0.00738973989393284
42,0.0075543391064069
43,0.007663034753289554
44,0.007475970933414251
45,0.007488177227735189
46,0.00762252004380341
47,0.007695639232489131
48,0.007575624294783851
49,0.00762895374127745
50,0.007514904397230629
