Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0021119543135656614,0.21119543135656613,1.0755651226232659,37260.78686099857
"Cisco Systems, Inc. - Common Stock",0.001535104814167613,0.1535104814167613,1.0755651226232659,37260.78686099857
"Primerica, Inc. Common Stock",0.0,0.0,1.0755651226232659,37260.78686099857
Nuveen Municipal Credit Income Fund ,0.0,0.0,1.0755651226232659,37260.78686099857
Unit Corporation Common Stock,0.0012589434160939145,0.12589434160939145,1.0755651226232659,37260.78686099857
"HubSpot, Inc. Common Stock",0.0,0.0,1.0755651226232659,37260.78686099857
Great Panther Mining Limited Ordinary Shares (Canada),0.012252914623719286,1.2252914623719287,1.0755651226232659,37260.78686099857
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.0,0.0,1.0755651226232659,37260.78686099857
"United Fire Group, Inc - Common Stock",0.0036238307515224985,0.3623830751522499,1.0755651226232659,37260.78686099857
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0006909768321023374,0.06909768321023374,1.0755651226232659,37260.78686099857
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0,0.0,1.0755651226232659,37260.78686099857
"Air T, Inc. - Common Stock",0.002259839002482319,0.2259839002482319,1.0755651226232659,37260.78686099857
SITE Centers Corp. Common Stock,0.0,0.0,1.0755651226232659,37260.78686099857
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0010884073889076253,0.10884073889076253,1.0755651226232659,37260.78686099857
BlackRock New York Municipal Income Trust,0.0021266540988990382,0.21266540988990382,1.0755651226232659,37260.78686099857
"Regional Health Properties, Inc. Common Stock",0.00024071334832774565,0.024071334832774564,1.0755651226232659,37260.78686099857
"Innovative Solutions and Support, Inc. - Common Stock",0.00996435455155191,0.996435455155191,1.0755651226232659,37260.78686099857
"Kandi Technologies Group, Inc. - Common Stock",0.004793683124021054,0.47936831240210537,1.0755651226232659,37260.78686099857
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0003891719255459625,0.038917192554596254,1.0755651226232659,37260.78686099857
"Transcat, Inc. - Common Stock",0.002156162293878805,0.2156162293878805,1.0755651226232659,37260.78686099857
Carolina Financial Corporation - Common Stock,0.04512825771206352,4.5128257712063515,1.0755651226232659,37260.78686099857
"Natuzzi, S.p.A.",0.0,0.0,1.0755651226232659,37260.78686099857
"Advanced Energy Industries, Inc. - Common Stock",0.002672136151274317,0.2672136151274317,1.0755651226232659,37260.78686099857
"United Airlines Holdings, Inc. - Common Stock",0.0,0.0,1.0755651226232659,37260.78686099857
"T. Rowe Price Group, Inc. - Common Stock",0.0005136119446432308,0.05136119446432308,1.0755651226232659,37260.78686099857
"Intuitive Surgical, Inc. - Common Stock",0.011549497569078067,1.1549497569078067,1.0755651226232659,37260.78686099857
"EastGroup Properties, Inc. Common Stock",0.025573290212630388,2.5573290212630386,1.0755651226232659,37260.78686099857
Ellington Financial Inc. Common Stock ,0.005706668319851742,0.5706668319851742,1.0755651226232659,37260.78686099857
"NVR, Inc. Common Stock",0.00041193315048201613,0.04119331504820161,1.0755651226232659,37260.78686099857
"Frequency Electronics, Inc. - Common Stock",0.00033323853929396004,0.033323853929396005,1.0755651226232659,37260.78686099857
"Worthington Industries, Inc. Common Stock",0.0020482040292965713,0.20482040292965714,1.0755651226232659,37260.78686099857
Perrigo Company plc Ordinary Shares,0.0021316713810389464,0.21316713810389465,1.0755651226232659,37260.78686099857
"Lincoln Electric Holdings, Inc. - Common Shares",0.001287882283130589,0.12878822831305892,1.0755651226232659,37260.78686099857
RPT Realty Common Stock,0.004142149607070777,0.4142149607070777,1.0755651226232659,37260.78686099857
"Veracyte, Inc. - Common Stock",0.0008154507695663665,0.08154507695663665,1.0755651226232659,37260.78686099857
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.01874015141148752,1.8740151411487522,1.0755651226232659,37260.78686099857
Cohen & Company Inc.,0.00305542252876858,0.305542252876858,1.0755651226232659,37260.78686099857
Neuberger Berman California Municipal Fund Inc Common Stock,0.0011532075617772918,0.11532075617772919,1.0755651226232659,37260.78686099857
"Douglas Dynamics, Inc. Common Stock",0.062058123255716496,6.2058123255716495,1.0755651226232659,37260.78686099857
Pivotal Investment Corporation II Class A Common Stock,0.07787611352586016,7.787611352586016,1.0755651226232659,37260.78686099857
"PRGX Global, Inc. - Common Stock",0.00140038791350565,0.140038791350565,1.0755651226232659,37260.78686099857
Enerplus Corporation Common Stock,0.00022052696170626695,0.022052696170626693,1.0755651226232659,37260.78686099857
"India Fund, Inc. (The) Common Stock",0.004814829887200385,0.4814829887200385,1.0755651226232659,37260.78686099857
