Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0,0.0,0.8981611428548064,30154.65051298476
"Cisco Systems, Inc. - Common Stock",0.0023837273296812506,0.23837273296812506,0.8981611428548064,30154.65051298476
"Primerica, Inc. Common Stock",0.01653933809653087,1.6539338096530871,0.8981611428548064,30154.65051298476
Nuveen Municipal Credit Income Fund ,0.0006284517349218704,0.06284517349218703,0.8981611428548064,30154.65051298476
Unit Corporation Common Stock,6.176124154484136e-05,0.006176124154484136,0.8981611428548064,30154.65051298476
"HubSpot, Inc. Common Stock",0.0017701834550180062,0.17701834550180062,0.8981611428548064,30154.65051298476
Great Panther Mining Limited Ordinary Shares (Canada),0.0005576501803456666,0.05576501803456666,0.8981611428548064,30154.65051298476
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.032890453303833854,3.2890453303833853,0.8981611428548064,30154.65051298476
"United Fire Group, Inc - Common Stock",0.010516005539399959,1.051600553939996,0.8981611428548064,30154.65051298476
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0,0.0,0.8981611428548064,30154.65051298476
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0,0.0,0.8981611428548064,30154.65051298476
"Air T, Inc. - Common Stock",0.003911824882902658,0.39118248829026575,0.8981611428548064,30154.65051298476
SITE Centers Corp. Common Stock,0.001326390318795304,0.13263903187953038,0.8981611428548064,30154.65051298476
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0002166303729068596,0.02166303729068596,0.8981611428548064,30154.65051298476
BlackRock New York Municipal Income Trust,0.0,0.0,0.8981611428548064,30154.65051298476
"Regional Health Properties, Inc. Common Stock",0.0006703432489221185,0.06703432489221185,0.8981611428548064,30154.65051298476
"Innovative Solutions and Support, Inc. - Common Stock",0.00013818562156058466,0.013818562156058466,0.8981611428548064,30154.65051298476
"Kandi Technologies Group, Inc. - Common Stock",5.2518505975158236e-05,0.005251850597515824,0.8981611428548064,30154.65051298476
