Generation,Fitness
0,0.29650231377688885
1,0.50979383575918
2,0.5486682082596579
3,0.5486682082596579
4,0.5784874134116355
5,0.5920085913611784
6,0.6091316162067371
7,0.6091316162067371
8,0.6091316162067371
9,0.7159399037853218
10,0.7159399037853218
11,0.7159399037853218
12,0.7159399037853218
13,0.7159399037853218
14,0.7159399037853218
15,0.7159399037853218
16,0.7159399037853218
17,0.7159399037853218
18,0.7159399037853218
19,0.7159399037853218
20,0.7159399037853218
21,0.7159399037853218
22,0.7159399037853218
23,0.7440198350840134
24,0.804864093404803
25,0.804864093404803
26,0.804864093404803
27,0.804864093404803
28,0.804864093404803
29,0.804864093404803
30,0.804864093404803
31,0.804864093404803
32,0.804864093404803
33,0.804864093404803
34,0.804864093404803
35,0.804864093404803
36,0.804864093404803
37,0.804864093404803
38,0.804864093404803
39,0.804864093404803
40,0.804864093404803
41,0.804864093404803
42,0.804864093404803
43,0.804864093404803
44,0.804864093404803
45,0.804864093404803
46,0.804864093404803
47,0.804864093404803
48,0.804864093404803
49,0.804864093404803
50,0.804864093404803
