Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0017623040320423088,0.1762304032042309,1.163243672546774,38290.12113479535
"Cisco Systems, Inc. - Common Stock",0.007071307636419533,0.7071307636419533,1.163243672546774,38290.12113479535
"Primerica, Inc. Common Stock",0.0010979506460770162,0.10979506460770162,1.163243672546774,38290.12113479535
Nuveen Municipal Credit Income Fund ,0.0016844810977421393,0.16844810977421393,1.163243672546774,38290.12113479535
Unit Corporation Common Stock,0.0013162243430385552,0.1316224343038555,1.163243672546774,38290.12113479535
"HubSpot, Inc. Common Stock",0.002049649182776557,0.2049649182776557,1.163243672546774,38290.12113479535
Great Panther Mining Limited Ordinary Shares (Canada),0.001278537336189847,0.1278537336189847,1.163243672546774,38290.12113479535
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.0006681145238073219,0.06681145238073219,1.163243672546774,38290.12113479535
"United Fire Group, Inc - Common Stock",2.7571244516318828e-05,0.0027571244516318826,1.163243672546774,38290.12113479535
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0,0.0,1.163243672546774,38290.12113479535
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0013842343740154202,0.13842343740154203,1.163243672546774,38290.12113479535
"Air T, Inc. - Common Stock",0.00047603805000625974,0.04760380500062597,1.163243672546774,38290.12113479535
SITE Centers Corp. Common Stock,0.0004261120146449548,0.042611201464495485,1.163243672546774,38290.12113479535
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0009446654906164287,0.09446654906164287,1.163243672546774,38290.12113479535
BlackRock New York Municipal Income Trust,0.0,0.0,1.163243672546774,38290.12113479535
"Regional Health Properties, Inc. Common Stock",0.005033136674778722,0.5033136674778722,1.163243672546774,38290.12113479535
"Innovative Solutions and Support, Inc. - Common Stock",0.0,0.0,1.163243672546774,38290.12113479535
"Kandi Technologies Group, Inc. - Common Stock",0.0,0.0,1.163243672546774,38290.12113479535
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0023890775955918257,0.2389077595591826,1.163243672546774,38290.12113479535
"Transcat, Inc. - Common Stock",0.02138405016053546,2.138405016053546,1.163243672546774,38290.12113479535
Carolina Financial Corporation - Common Stock,0.008000625865448767,0.8000625865448767,1.163243672546774,38290.12113479535
"Natuzzi, S.p.A.",0.0031590869188372474,0.3159086918837247,1.163243672546774,38290.12113479535
"Advanced Energy Industries, Inc. - Common Stock",0.002732133990120723,0.2732133990120723,1.163243672546774,38290.12113479535
"United Airlines Holdings, Inc. - Common Stock",0.002431990566896642,0.24319905668966418,1.163243672546774,38290.12113479535
"T. Rowe Price Group, Inc. - Common Stock",0.0007124507958118876,0.07124507958118877,1.163243672546774,38290.12113479535
"Intuitive Surgical, Inc. - Common Stock",0.0,0.0,1.163243672546774,38290.12113479535
"EastGroup Properties, Inc. Common Stock",0.04233824821459499,4.233824821459499,1.163243672546774,38290.12113479535
Ellington Financial Inc. Common Stock ,0.016936680954498833,1.6936680954498833,1.163243672546774,38290.12113479535
"NVR, Inc. Common Stock",0.0,0.0,1.163243672546774,38290.12113479535
"Frequency Electronics, Inc. - Common Stock",0.0009141429777797164,0.09141429777797164,1.163243672546774,38290.12113479535
"Worthington Industries, Inc. Common Stock",0.0,0.0,1.163243672546774,38290.12113479535
Perrigo Company plc Ordinary Shares,1.6043366437716822e-07,1.604336643771682e-05,1.163243672546774,38290.12113479535
"Lincoln Electric Holdings, Inc. - Common Shares",0.0,0.0,1.163243672546774,38290.12113479535
RPT Realty Common Stock,3.582540309674918e-05,0.003582540309674918,1.163243672546774,38290.12113479535
"Veracyte, Inc. - Common Stock",0.01385726662434972,1.385726662434972,1.163243672546774,38290.12113479535
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.0,0.0,1.163243672546774,38290.12113479535
Cohen & Company Inc.,0.0031935044429440658,0.31935044429440657,1.163243672546774,38290.12113479535
Neuberger Berman California Municipal Fund Inc Common Stock,0.0004881884891230194,0.04881884891230194,1.163243672546774,38290.12113479535
"Douglas Dynamics, Inc. Common Stock",0.030615452291879407,3.061545229187941,1.163243672546774,38290.12113479535
Pivotal Investment Corporation II Class A Common Stock,0.07818032800567364,7.818032800567363,1.163243672546774,38290.12113479535
"PRGX Global, Inc. - Common Stock",0.0012371079206383831,0.12371079206383831,1.163243672546774,38290.12113479535
Enerplus Corporation Common Stock,0.00028264059812943413,0.02826405981294341,1.163243672546774,38290.12113479535
"India Fund, Inc. (The) Common Stock",4.400302872309147e-05,0.004400302872309147,1.163243672546774,38290.12113479535
Koninklijke Philips N.V. NY Registry Shares,0.001889625845241628,0.1889625845241628,1.163243672546774,38290.12113479535
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0076027364519784,0.76027364519784,1.163243672546774,38290.12113479535
Anheuser-Busch Inbev SA Sponsored ADR (Belgium),0.0015346106590904925,0.15346106590904926,1.163243672546774,38290.12113479535
Orrstown Financial Services Inc - Common Stock,0.0035174576771216225,0.35174576771216226,1.163243672546774,38290.12113479535
PIMCO Income Strategy Fund Shares of Beneficial Interest,0.003003186018198078,0.3003186018198078,1.163243672546774,38290.12113479535
Precision Drilling Corporation Common Stock,0.0,0.0,1.163243672546774,38290.12113479535
"Orion Energy Systems, Inc. - Common Stock",0.0011479882757217132,0.11479882757217132,1.163243672546774,38290.12113479535
"Ballard Power Systems, Inc. - Common Shares",0.024099006973782214,2.4099006973782213,1.163243672546774,38290.12113479535
"Northern Oil and Gas, Inc. Common Stock",0.0006965383269743039,0.06965383269743039,1.163243672546774,38290.12113479535
Bluelinx Holdings Inc. Common Stock,0.004008668920587192,0.4008668920587192,1.163243672546774,38290.12113479535
DWS Strategic Municipal Income Trust,0.0005744983211130137,0.05744983211130137,1.163243672546774,38290.12113479535
City Holding Company - Common Stock,0.0011544794677209459,0.11544794677209459,1.163243672546774,38290.12113479535
Liberty Global plc - Class C Ordinary Shares,0.0009510021616787654,0.09510021616787653,1.163243672546774,38290.12113479535
"Spok Holdings, Inc. - Common Stock",0.0015865211029199883,0.15865211029199883,1.163243672546774,38290.12113479535
Steel Partners Holdings LP LTD PARTNERSHIP UNIT,3.253653362868381e-05,0.003253653362868381,1.163243672546774,38290.12113479535
"Tapestry, Inc. Common Stock",6.508207940295079e-05,0.006508207940295079,1.163243672546774,38290.12113479535
"TCW Strategic Income Fund, Inc. Common Stock",0.0018383300976975298,0.18383300976975298,1.163243672546774,38290.12113479535
Devon Energy Corporation Common Stock,0.0012914069503080405,0.12914069503080405,1.163243672546774,38290.12113479535
MGE Energy Inc. - Common Stock,0.00401607306304408,0.401607306304408,1.163243672546774,38290.12113479535
American Superconductor Corporation - Common Stock,0.006572484011727965,0.6572484011727965,1.163243672546774,38290.12113479535
"Servotronics, Inc. Common Stock",0.0018335536463912469,0.1833553646391247,1.163243672546774,38290.12113479535
Columbia Seligman Premium Technology Growth Fund Inc,0.0026620651985731986,0.26620651985731986,1.163243672546774,38290.12113479535
Acceleron Pharma Inc. - Common Stock,0.002311651522452215,0.2311651522452215,1.163243672546774,38290.12113479535
"Stanley Black & Decker, Inc. Corporate Units",0.011253191184730846,1.1253191184730846,1.163243672546774,38290.12113479535
"DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1, 2062",0.0006762177491175663,0.06762177491175662,1.163243672546774,38290.12113479535
"SCYNEXIS, Inc. - Common Stock",0.0,0.0,1.163243672546774,38290.12113479535
"Manning & Napier, Inc. Class A Common Stock",0.00011955682224892599,0.011955682224892598,1.163243672546774,38290.12113479535
"Amtech Systems, Inc. - Common Stock",0.0,0.0,1.163243672546774,38290.12113479535
"Inspired Entertainment, Inc. - Common Stock",0.000514800727783688,0.051480072778368795,1.163243672546774,38290.12113479535
Service Properties Trust - Shares of Beneficial Interest,0.0004538391698610703,0.04538391698610703,1.163243672546774,38290.12113479535
"DTF Tax-Free Income, Inc. Common Stock",0.0011466697638815855,0.11466697638815855,1.163243672546774,38290.12113479535
Hanmi Financial Corporation - Common Stock,0.0007234911742860202,0.07234911742860202,1.163243672546774,38290.12113479535
Crane Co. Common Stock,0.017790820802897043,1.7790820802897043,1.163243672546774,38290.12113479535
"ADTRAN, Inc. - Common Stock",0.0,0.0,1.163243672546774,38290.12113479535
"Coffee Holding Co., Inc. - Common Stock",0.0008470497543776545,0.08470497543776545,1.163243672546774,38290.12113479535
Sandstorm Gold Ltd. Ordinary Shares (Canada),0.0028293285399104786,0.28293285399104784,1.163243672546774,38290.12113479535
Daxor Corporation Common Stock,0.0001336978548779872,0.01336978548779872,1.163243672546774,38290.12113479535
Crestwood Equity Partners LP,0.0005948044233702472,0.059480442337024715,1.163243672546774,38290.12113479535
"Omega Flex, Inc. - Common Stock",0.0007182070414326469,0.07182070414326469,1.163243672546774,38290.12113479535
DURECT Corporation - Common Stock,0.00033727015554686123,0.03372701555468612,1.163243672546774,38290.12113479535
Antero Midstream Corporation Common Stock,0.0007974395048425129,0.07974395048425129,1.163243672546774,38290.12113479535
