Generation,Diversity
0,0.005812928262293068
1,0.006026289771751895
2,0.006406184684795232
3,0.006614629733955795
4,0.00672704593023905
5,0.006946802249445192
6,0.007221493486326467
7,0.0073510924380866685
8,0.007625422733161331
9,0.007668035779355363
10,0.00759393037245764
11,0.0073890272649564225
12,0.007343689633081923
13,0.007385290378593594
14,0.007287020282179996
15,0.007142431226985724
16,0.007211443864182714
17,0.007333778331689101
18,0.0073781815817030895
19,0.007316349729147729
20,0.007402362927674913
21,0.007236503715235565
22,0.007376151504214591
23,0.0071727756379543275
24,0.007280016947747702
25,0.007195026181215746
26,0.00724197504840299
27,0.007358709975934064
28,0.007121601031295312
29,0.006983053060493836
30,0.006944507895546614
31,0.006976114030814411
32,0.007039948725440538
33,0.0068345377936691945
34,0.006859473062020876
35,0.006692587700951803
36,0.00674950142438434
37,0.006669390614975838
38,0.006544647963563943
39,0.006660156670126751
40,0.006515878056756976
41,0.006552358411433119
42,0.006647974778194073
43,0.006805290280314874
44,0.006835539895104174
45,0.006821617918792039
46,0.006748883681492973
47,0.006772719694938478
48,0.0067729020619696125
49,0.006774843105535864
50,0.006607069375172054
