Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0,0.0,1.3380492143934948,39080.690893149214
"Cisco Systems, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
"Primerica, Inc. Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
Nuveen Municipal Credit Income Fund ,0.0,0.0,1.3380492143934948,39080.690893149214
Unit Corporation Common Stock,0.0,0.0,1.3380492143934948,39080.690893149214
"HubSpot, Inc. Common Stock",0.09973676095117545,9.973676095117545,1.3380492143934948,39080.690893149214
Great Panther Mining Limited Ordinary Shares (Canada),0.0,0.0,1.3380492143934948,39080.690893149214
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
"United Fire Group, Inc - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0,0.0,1.3380492143934948,39080.690893149214
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
"Air T, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
SITE Centers Corp. Common Stock,0.0,0.0,1.3380492143934948,39080.690893149214
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0,0.0,1.3380492143934948,39080.690893149214
BlackRock New York Municipal Income Trust,0.00197343609143635,0.19734360914363502,1.3380492143934948,39080.690893149214
"Regional Health Properties, Inc. Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
"Innovative Solutions and Support, Inc. - Common Stock",0.003681918839989822,0.3681918839989822,1.3380492143934948,39080.690893149214
"Kandi Technologies Group, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.00023801397570325232,0.023801397570325233,1.3380492143934948,39080.690893149214
"Transcat, Inc. - Common Stock",0.0012911467478771352,0.12911467478771352,1.3380492143934948,39080.690893149214
Carolina Financial Corporation - Common Stock,0.09973676095117545,9.973676095117545,1.3380492143934948,39080.690893149214
"Natuzzi, S.p.A.",0.0,0.0,1.3380492143934948,39080.690893149214
"Advanced Energy Industries, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
"United Airlines Holdings, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
"T. Rowe Price Group, Inc. - Common Stock",0.006135997575308496,0.6135997575308496,1.3380492143934948,39080.690893149214
"Intuitive Surgical, Inc. - Common Stock",0.09973676095117545,9.973676095117545,1.3380492143934948,39080.690893149214
"EastGroup Properties, Inc. Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
Ellington Financial Inc. Common Stock ,0.0,0.0,1.3380492143934948,39080.690893149214
"NVR, Inc. Common Stock",3.162891850756683e-06,0.0003162891850756683,1.3380492143934948,39080.690893149214
"Frequency Electronics, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
"Worthington Industries, Inc. Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
Perrigo Company plc Ordinary Shares,0.0,0.0,1.3380492143934948,39080.690893149214
"Lincoln Electric Holdings, Inc. - Common Shares",0.0,0.0,1.3380492143934948,39080.690893149214
RPT Realty Common Stock,0.0,0.0,1.3380492143934948,39080.690893149214
"Veracyte, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.0,0.0,1.3380492143934948,39080.690893149214
Cohen & Company Inc.,0.0,0.0,1.3380492143934948,39080.690893149214
Neuberger Berman California Municipal Fund Inc Common Stock,0.0,0.0,1.3380492143934948,39080.690893149214
"Douglas Dynamics, Inc. Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
Pivotal Investment Corporation II Class A Common Stock,0.09973676095117545,9.973676095117545,1.3380492143934948,39080.690893149214
"PRGX Global, Inc. - Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
Enerplus Corporation Common Stock,0.0,0.0,1.3380492143934948,39080.690893149214
"India Fund, Inc. (The) Common Stock",0.0,0.0,1.3380492143934948,39080.690893149214
Koninklijke Philips N.V. NY Registry Shares,0.0,0.0,1.3380492143934948,39080.690893149214
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.3380492143934948,39080.690893149214
Anheuser-Busch Inbev SA Sponsored ADR (Belgium),0.0,0.0,1.3380492143934948,39080.690893149214
Orrstown Financial Services Inc - Common Stock,0.0,0.0,1.3380492143934948,39080.690893149214
