Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0001771003207017551,0.017710032070175512,1.4081832664488383,39128.24504774654
"Cisco Systems, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Primerica, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Nuveen Municipal Credit Income Fund ,0.0018830496107546011,0.1883049610754601,1.4081832664488383,39128.24504774654
Unit Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"HubSpot, Inc. Common Stock",0.09993102953030093,9.993102953030093,1.4081832664488383,39128.24504774654
Great Panther Mining Limited Ordinary Shares (Canada),0.0,0.0,1.4081832664488383,39128.24504774654
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"United Fire Group, Inc - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0,0.0,1.4081832664488383,39128.24504774654
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Air T, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
SITE Centers Corp. Common Stock,8.707546808257314e-05,0.008707546808257314,1.4081832664488383,39128.24504774654
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
BlackRock New York Municipal Income Trust,0.0,0.0,1.4081832664488383,39128.24504774654
"Regional Health Properties, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Innovative Solutions and Support, Inc. - Common Stock",0.0001959330398615516,0.01959330398615516,1.4081832664488383,39128.24504774654
"Kandi Technologies Group, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0,0.0,1.4081832664488383,39128.24504774654
"Transcat, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Carolina Financial Corporation - Common Stock,0.01980337699445145,1.980337699445145,1.4081832664488383,39128.24504774654
"Natuzzi, S.p.A.",0.0,0.0,1.4081832664488383,39128.24504774654
"Advanced Energy Industries, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"United Airlines Holdings, Inc. - Common Stock",1.0877508951065352e-07,1.0877508951065352e-05,1.4081832664488383,39128.24504774654
"T. Rowe Price Group, Inc. - Common Stock",5.865872908576519e-05,0.005865872908576519,1.4081832664488383,39128.24504774654
"Intuitive Surgical, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"EastGroup Properties, Inc. Common Stock",0.09993102953030093,9.993102953030093,1.4081832664488383,39128.24504774654
Ellington Financial Inc. Common Stock ,0.0,0.0,1.4081832664488383,39128.24504774654
"NVR, Inc. Common Stock",0.09993102953030093,9.993102953030093,1.4081832664488383,39128.24504774654
"Frequency Electronics, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Worthington Industries, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Perrigo Company plc Ordinary Shares,0.0,0.0,1.4081832664488383,39128.24504774654
"Lincoln Electric Holdings, Inc. - Common Shares",8.08321919541568e-05,0.00808321919541568,1.4081832664488383,39128.24504774654
RPT Realty Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"Veracyte, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.00045323529014026226,0.045323529014026226,1.4081832664488383,39128.24504774654
Cohen & Company Inc.,0.0,0.0,1.4081832664488383,39128.24504774654
Neuberger Berman California Municipal Fund Inc Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"Douglas Dynamics, Inc. Common Stock",0.010805803593966037,1.0805803593966037,1.4081832664488383,39128.24504774654
Pivotal Investment Corporation II Class A Common Stock,0.09993102953030093,9.993102953030093,1.4081832664488383,39128.24504774654
"PRGX Global, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Enerplus Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"India Fund, Inc. (The) Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Koninklijke Philips N.V. NY Registry Shares,0.0,0.0,1.4081832664488383,39128.24504774654
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Anheuser-Busch Inbev SA Sponsored ADR (Belgium),0.0,0.0,1.4081832664488383,39128.24504774654
Orrstown Financial Services Inc - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
PIMCO Income Strategy Fund Shares of Beneficial Interest,0.0,0.0,1.4081832664488383,39128.24504774654
Precision Drilling Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"Orion Energy Systems, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Ballard Power Systems, Inc. - Common Shares",0.0,0.0,1.4081832664488383,39128.24504774654
"Northern Oil and Gas, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Bluelinx Holdings Inc. Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
DWS Strategic Municipal Income Trust,0.0,0.0,1.4081832664488383,39128.24504774654
City Holding Company - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Liberty Global plc - Class C Ordinary Shares,8.073536894643619e-05,0.008073536894643619,1.4081832664488383,39128.24504774654
"Spok Holdings, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Steel Partners Holdings LP LTD PARTNERSHIP UNIT,0.0,0.0,1.4081832664488383,39128.24504774654
"Tapestry, Inc. Common Stock",9.829973775894967e-06,0.0009829973775894968,1.4081832664488383,39128.24504774654
"TCW Strategic Income Fund, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Devon Energy Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
MGE Energy Inc. - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
American Superconductor Corporation - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"Servotronics, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Columbia Seligman Premium Technology Growth Fund Inc,0.0,0.0,1.4081832664488383,39128.24504774654
Acceleron Pharma Inc. - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"Stanley Black & Decker, Inc. Corporate Units",0.0,0.0,1.4081832664488383,39128.24504774654
"DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1, 2062",0.0,0.0,1.4081832664488383,39128.24504774654
"SCYNEXIS, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Manning & Napier, Inc. Class A Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Amtech Systems, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Inspired Entertainment, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Service Properties Trust - Shares of Beneficial Interest,0.0,0.0,1.4081832664488383,39128.24504774654
"DTF Tax-Free Income, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Hanmi Financial Corporation - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Crane Co. Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"ADTRAN, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Coffee Holding Co., Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Sandstorm Gold Ltd. Ordinary Shares (Canada),0.0,0.0,1.4081832664488383,39128.24504774654
Daxor Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Crestwood Equity Partners LP,0.0,0.0,1.4081832664488383,39128.24504774654
"Omega Flex, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
DURECT Corporation - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Antero Midstream Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Wayfair Inc. Class A Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Adams Diversified Equity Fund Inc.,0.0,0.0,1.4081832664488383,39128.24504774654
"Blackrock MuniYield Quality Fund II, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Celanese Corporation Celanese Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Astrotech Corporation - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Marathon Oil Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"DB Gold Double Short ETN due February 15, 2038",0.00034979866850184385,0.034979866850184387,1.4081832664488383,39128.24504774654
"Hovnanian Enterprises, Inc. Class A Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Neurocrine Biosciences, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Evertec, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Oaktree Strategic Income Corporation - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"Huami Corporation American Depositary Shares, each representing four Class A Ordinary Shares",0.0,0.0,1.4081832664488383,39128.24504774654
Boeing Company (The) Common Stock,0.09993102953030093,9.993102953030093,1.4081832664488383,39128.24504774654
Vertex Pharmaceuticals Incorporated - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"American Financial Group, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Grupo Financiero Galicia S.A. - American Depositary Shares, Class B Shares underlying",0.0,0.0,1.4081832664488383,39128.24504774654
New Senior Investment Group Inc. Common Stock,4.842887354705595e-05,0.004842887354705595,1.4081832664488383,39128.24504774654
"Gilead Sciences, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"SharpSpring, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"WW International, Inc.  - Common Stock",1.4515017379136405e-06,0.00014515017379136404,1.4081832664488383,39128.24504774654
"China Fund, Inc. (The) Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
iPath S&P VEQTOR ETN,0.0,0.0,1.4081832664488383,39128.24504774654
Algonquin Power & Utilities Corp. Common Shares,0.0,0.0,1.4081832664488383,39128.24504774654
Magnolia Oil & Gas Corporation Class A Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Fortis Inc. Common Shares,0.0009681969538326479,0.09681969538326479,1.4081832664488383,39128.24504774654
"Evans Bancorp, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
SLM Corporation - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"New York Mortgage Trust, Inc. - 7.75% Series B Cumulative Redeemable Preferred Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Sony Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Nielsen N.V. Ordinary Shares,0.059211252577289444,5.921125257728945,1.4081832664488383,39128.24504774654
"Amkor Technology, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Vishay Precision Group, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Tenet Healthcare Corporation Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"FirstCash, Inc. - Common Stock",3.274383505627713e-09,3.274383505627713e-07,1.4081832664488383,39128.24504774654
Calamos Convertible and High Income Fund - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"Taylor Devices, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"MDU Resources Group, Inc. Common Stock (Holding Company)",0.0,0.0,1.4081832664488383,39128.24504774654
"Creative Realities, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Exela Technologies, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Tidewater Inc. Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
TAT Technologies Ltd. - Ordinary Shares,0.0,0.0,1.4081832664488383,39128.24504774654
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Camber Energy, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Cullen/Frost Bankers, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Sculptor Capital Management, Inc. Class A Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
Performant Financial Corporation - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Ducommun Incorporated Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"China Green Agriculture, Inc. Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Tivity Health, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Equinix, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
"Zillow Group, Inc. - Class A Common Stock",0.09993102953030093,9.993102953030093,1.4081832664488383,39128.24504774654
"Haverty Furniture Companies, Inc. Common Stock",5.510353851719258e-05,0.0055103538517192584,1.4081832664488383,39128.24504774654
Stamps.com Inc. - Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
Pfenex Inc. Common Stock,0.0,0.0,1.4081832664488383,39128.24504774654
"Duos Technologies Group, Inc. - Common Stock",0.0,0.0,1.4081832664488383,39128.24504774654
