Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0,0.0,1.3518524399842273,39030.62362992554
"Cisco Systems, Inc. - Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
"Primerica, Inc. Common Stock",0.005507027782247938,0.5507027782247937,1.3518524399842273,39030.62362992554
Nuveen Municipal Credit Income Fund ,0.0070525652442338296,0.7052565244233829,1.3518524399842273,39030.62362992554
Unit Corporation Common Stock,0.0,0.0,1.3518524399842273,39030.62362992554
"HubSpot, Inc. Common Stock",0.09960920005168393,9.960920005168393,1.3518524399842273,39030.62362992554
Great Panther Mining Limited Ordinary Shares (Canada),0.0,0.0,1.3518524399842273,39030.62362992554
"Sinclair Broadcast Group, Inc. - Class A Common Stock",1.0180284316943013e-05,0.0010180284316943012,1.3518524399842273,39030.62362992554
"United Fire Group, Inc - Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0,0.0,1.3518524399842273,39030.62362992554
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0002821843838160439,0.02821843838160439,1.3518524399842273,39030.62362992554
"Air T, Inc. - Common Stock",5.439726957039047e-05,0.005439726957039048,1.3518524399842273,39030.62362992554
SITE Centers Corp. Common Stock,0.0,0.0,1.3518524399842273,39030.62362992554
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0,0.0,1.3518524399842273,39030.62362992554
BlackRock New York Municipal Income Trust,0.0,0.0,1.3518524399842273,39030.62362992554
"Regional Health Properties, Inc. Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
"Innovative Solutions and Support, Inc. - Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
"Kandi Technologies Group, Inc. - Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0,0.0,1.3518524399842273,39030.62362992554
"Transcat, Inc. - Common Stock",0.002689592840356244,0.2689592840356244,1.3518524399842273,39030.62362992554
Carolina Financial Corporation - Common Stock,2.2233247809728925e-08,2.2233247809728924e-06,1.3518524399842273,39030.62362992554
"Natuzzi, S.p.A.",0.0012612882465563241,0.1261288246556324,1.3518524399842273,39030.62362992554
"Advanced Energy Industries, Inc. - Common Stock",1.0323488807452017e-05,0.0010323488807452016,1.3518524399842273,39030.62362992554
"United Airlines Holdings, Inc. - Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
"T. Rowe Price Group, Inc. - Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
"Intuitive Surgical, Inc. - Common Stock",0.09960920005168393,9.960920005168393,1.3518524399842273,39030.62362992554
"EastGroup Properties, Inc. Common Stock",0.09960920005168393,9.960920005168393,1.3518524399842273,39030.62362992554
Ellington Financial Inc. Common Stock ,0.0009343806446218519,0.0934380644621852,1.3518524399842273,39030.62362992554
"NVR, Inc. Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
"Frequency Electronics, Inc. - Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
"Worthington Industries, Inc. Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
Perrigo Company plc Ordinary Shares,0.0,0.0,1.3518524399842273,39030.62362992554
"Lincoln Electric Holdings, Inc. - Common Shares",0.0,0.0,1.3518524399842273,39030.62362992554
RPT Realty Common Stock,0.0,0.0,1.3518524399842273,39030.62362992554
"Veracyte, Inc. - Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.0032577330739146015,0.32577330739146015,1.3518524399842273,39030.62362992554
Cohen & Company Inc.,0.0,0.0,1.3518524399842273,39030.62362992554
Neuberger Berman California Municipal Fund Inc Common Stock,0.0,0.0,1.3518524399842273,39030.62362992554
"Douglas Dynamics, Inc. Common Stock",0.0,0.0,1.3518524399842273,39030.62362992554
Pivotal Investment Corporation II Class A Common Stock,0.09960920005168393,9.960920005168393,1.3518524399842273,39030.62362992554
