Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0,0.0,1.4179080813657479,39183.77963624313
"Cisco Systems, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Primerica, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Nuveen Municipal Credit Income Fund ,0.0,0.0,1.4179080813657479,39183.77963624313
Unit Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"HubSpot, Inc. Common Stock",0.1,10.0,1.4179080813657479,39183.77963624313
Great Panther Mining Limited Ordinary Shares (Canada),0.0,0.0,1.4179080813657479,39183.77963624313
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"United Fire Group, Inc - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0,0.0,1.4179080813657479,39183.77963624313
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Air T, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
SITE Centers Corp. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
BlackRock New York Municipal Income Trust,0.0,0.0,1.4179080813657479,39183.77963624313
"Regional Health Properties, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Innovative Solutions and Support, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Kandi Technologies Group, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0,0.0,1.4179080813657479,39183.77963624313
"Transcat, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Carolina Financial Corporation - Common Stock,0.1,10.0,1.4179080813657479,39183.77963624313
"Natuzzi, S.p.A.",0.0,0.0,1.4179080813657479,39183.77963624313
"Advanced Energy Industries, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"United Airlines Holdings, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"T. Rowe Price Group, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Intuitive Surgical, Inc. - Common Stock",0.1,10.0,1.4179080813657479,39183.77963624313
"EastGroup Properties, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Ellington Financial Inc. Common Stock ,0.0,0.0,1.4179080813657479,39183.77963624313
"NVR, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Frequency Electronics, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Worthington Industries, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Perrigo Company plc Ordinary Shares,0.0,0.0,1.4179080813657479,39183.77963624313
"Lincoln Electric Holdings, Inc. - Common Shares",0.0,0.0,1.4179080813657479,39183.77963624313
RPT Realty Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Veracyte, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.0,0.0,1.4179080813657479,39183.77963624313
Cohen & Company Inc.,0.0,0.0,1.4179080813657479,39183.77963624313
Neuberger Berman California Municipal Fund Inc Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Douglas Dynamics, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Pivotal Investment Corporation II Class A Common Stock,0.1,10.0,1.4179080813657479,39183.77963624313
"PRGX Global, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Enerplus Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"India Fund, Inc. (The) Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Koninklijke Philips N.V. NY Registry Shares,0.0,0.0,1.4179080813657479,39183.77963624313
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Anheuser-Busch Inbev SA Sponsored ADR (Belgium),0.0,0.0,1.4179080813657479,39183.77963624313
Orrstown Financial Services Inc - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
PIMCO Income Strategy Fund Shares of Beneficial Interest,0.0,0.0,1.4179080813657479,39183.77963624313
Precision Drilling Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Orion Energy Systems, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Ballard Power Systems, Inc. - Common Shares",0.0,0.0,1.4179080813657479,39183.77963624313
"Northern Oil and Gas, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Bluelinx Holdings Inc. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
DWS Strategic Municipal Income Trust,0.0,0.0,1.4179080813657479,39183.77963624313
City Holding Company - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Liberty Global plc - Class C Ordinary Shares,0.0,0.0,1.4179080813657479,39183.77963624313
"Spok Holdings, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Steel Partners Holdings LP LTD PARTNERSHIP UNIT,0.0,0.0,1.4179080813657479,39183.77963624313
"Tapestry, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"TCW Strategic Income Fund, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Devon Energy Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
MGE Energy Inc. - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
American Superconductor Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Servotronics, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Columbia Seligman Premium Technology Growth Fund Inc,0.0,0.0,1.4179080813657479,39183.77963624313
Acceleron Pharma Inc. - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Stanley Black & Decker, Inc. Corporate Units",0.0,0.0,1.4179080813657479,39183.77963624313
"DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1, 2062",0.0,0.0,1.4179080813657479,39183.77963624313
"SCYNEXIS, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Manning & Napier, Inc. Class A Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Amtech Systems, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Inspired Entertainment, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Service Properties Trust - Shares of Beneficial Interest,0.0,0.0,1.4179080813657479,39183.77963624313
"DTF Tax-Free Income, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Hanmi Financial Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Crane Co. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"ADTRAN, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Coffee Holding Co., Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Sandstorm Gold Ltd. Ordinary Shares (Canada),0.0,0.0,1.4179080813657479,39183.77963624313
Daxor Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Crestwood Equity Partners LP,0.0,0.0,1.4179080813657479,39183.77963624313
"Omega Flex, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
DURECT Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Antero Midstream Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Wayfair Inc. Class A Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Adams Diversified Equity Fund Inc.,0.0,0.0,1.4179080813657479,39183.77963624313
"Blackrock MuniYield Quality Fund II, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Celanese Corporation Celanese Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Astrotech Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Marathon Oil Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"DB Gold Double Short ETN due February 15, 2038",0.0,0.0,1.4179080813657479,39183.77963624313
"Hovnanian Enterprises, Inc. Class A Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Neurocrine Biosciences, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Evertec, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Oaktree Strategic Income Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Huami Corporation American Depositary Shares, each representing four Class A Ordinary Shares",0.0,0.0,1.4179080813657479,39183.77963624313
Boeing Company (The) Common Stock,0.1,10.0,1.4179080813657479,39183.77963624313
Vertex Pharmaceuticals Incorporated - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"American Financial Group, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Grupo Financiero Galicia S.A. - American Depositary Shares, Class B Shares underlying",0.0,0.0,1.4179080813657479,39183.77963624313
New Senior Investment Group Inc. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Gilead Sciences, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"SharpSpring, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"WW International, Inc.  - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"China Fund, Inc. (The) Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
iPath S&P VEQTOR ETN,0.0,0.0,1.4179080813657479,39183.77963624313
Algonquin Power & Utilities Corp. Common Shares,0.0,0.0,1.4179080813657479,39183.77963624313
Magnolia Oil & Gas Corporation Class A Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Fortis Inc. Common Shares,0.0,0.0,1.4179080813657479,39183.77963624313
"Evans Bancorp, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
SLM Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"New York Mortgage Trust, Inc. - 7.75% Series B Cumulative Redeemable Preferred Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Sony Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Nielsen N.V. Ordinary Shares,0.0,0.0,1.4179080813657479,39183.77963624313
"Amkor Technology, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Vishay Precision Group, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Tenet Healthcare Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"FirstCash, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Calamos Convertible and High Income Fund - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Taylor Devices, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"MDU Resources Group, Inc. Common Stock (Holding Company)",0.0,0.0,1.4179080813657479,39183.77963624313
"Creative Realities, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Exela Technologies, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Tidewater Inc. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
TAT Technologies Ltd. - Ordinary Shares,0.0,0.0,1.4179080813657479,39183.77963624313
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Camber Energy, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Cullen/Frost Bankers, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Sculptor Capital Management, Inc. Class A Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Performant Financial Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Ducommun Incorporated Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"China Green Agriculture, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Tivity Health, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Equinix, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Zillow Group, Inc. - Class A Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Haverty Furniture Companies, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Stamps.com Inc. - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Pfenex Inc. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Duos Technologies Group, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Markel Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Gulf Resources, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
QuickLogic Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Huntsman Corporation Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
StoneMor Inc. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Telephone and Data Systems, Inc. 5.875% Senior Notes due 2061",0.0,0.0,1.4179080813657479,39183.77963624313
Microbot Medical Inc.  - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Teradyne, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
"Culp, Inc. Common Stock",0.1,10.0,1.4179080813657479,39183.77963624313
Melco Resorts & Entertainment Limited - American Depositary Shares ,0.0,0.0,1.4179080813657479,39183.77963624313
"SmartFinancial, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
GEE Group Inc. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
"Vermillion, Inc. - Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Insulet Corporation - Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
Tiffany & Co. Common Stock,0.1,10.0,1.4179080813657479,39183.77963624313
Medtronic plc. Ordinary Shares,0.0,0.0,1.4179080813657479,39183.77963624313
"ARC Document Solutions, Inc. Common Stock",0.0,0.0,1.4179080813657479,39183.77963624313
Adtalem Global Education Inc. Common Stock,0.0,0.0,1.4179080813657479,39183.77963624313
