Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0001932873064692978,0.01932873064692978,1.3378761666692185,39161.12062517055
"Cisco Systems, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"Primerica, Inc. Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Nuveen Municipal Credit Income Fund ,0.013641726358936755,1.3641726358936754,1.3378761666692185,39161.12062517055
Unit Corporation Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
"HubSpot, Inc. Common Stock",0.09994180548311699,9.994180548311698,1.3378761666692185,39161.12062517055
Great Panther Mining Limited Ordinary Shares (Canada),0.0,0.0,1.3378761666692185,39161.12062517055
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"United Fire Group, Inc - Common Stock",0.007655793690603841,0.765579369060384,1.3378761666692185,39161.12062517055
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0,0.0,1.3378761666692185,39161.12062517055
"Guaranty Federal Bancshares, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"Air T, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
SITE Centers Corp. Common Stock,0.0018581855195440723,0.18581855195440722,1.3378761666692185,39161.12062517055
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
BlackRock New York Municipal Income Trust,0.0,0.0,1.3378761666692185,39161.12062517055
"Regional Health Properties, Inc. Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"Innovative Solutions and Support, Inc. - Common Stock",0.0035798964150967933,0.3579896415096793,1.3378761666692185,39161.12062517055
"Kandi Technologies Group, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0,0.0,1.3378761666692185,39161.12062517055
"Transcat, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Carolina Financial Corporation - Common Stock,0.016829524768551898,1.6829524768551898,1.3378761666692185,39161.12062517055
"Natuzzi, S.p.A.",0.0,0.0,1.3378761666692185,39161.12062517055
"Advanced Energy Industries, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"United Airlines Holdings, Inc. - Common Stock",0.008105751140756089,0.8105751140756089,1.3378761666692185,39161.12062517055
"T. Rowe Price Group, Inc. - Common Stock",0.005188334305248342,0.5188334305248342,1.3378761666692185,39161.12062517055
"Intuitive Surgical, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"EastGroup Properties, Inc. Common Stock",0.09994180548311699,9.994180548311698,1.3378761666692185,39161.12062517055
Ellington Financial Inc. Common Stock ,0.0,0.0,1.3378761666692185,39161.12062517055
"NVR, Inc. Common Stock",0.014958379467225,1.4958379467225,1.3378761666692185,39161.12062517055
"Frequency Electronics, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"Worthington Industries, Inc. Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Perrigo Company plc Ordinary Shares,0.0,0.0,1.3378761666692185,39161.12062517055
"Lincoln Electric Holdings, Inc. - Common Shares",0.00035262489045787817,0.03526248904578782,1.3378761666692185,39161.12062517055
RPT Realty Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
"Veracyte, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.0,0.0,1.3378761666692185,39161.12062517055
Cohen & Company Inc.,0.0,0.0,1.3378761666692185,39161.12062517055
Neuberger Berman California Municipal Fund Inc Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
"Douglas Dynamics, Inc. Common Stock",0.006137845731588138,0.6137845731588137,1.3378761666692185,39161.12062517055
Pivotal Investment Corporation II Class A Common Stock,0.09994180548311699,9.994180548311698,1.3378761666692185,39161.12062517055
"PRGX Global, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Enerplus Corporation Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
"India Fund, Inc. (The) Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Koninklijke Philips N.V. NY Registry Shares,0.0,0.0,1.3378761666692185,39161.12062517055
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
Anheuser-Busch Inbev SA Sponsored ADR (Belgium),0.0,0.0,1.3378761666692185,39161.12062517055
Orrstown Financial Services Inc - Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
PIMCO Income Strategy Fund Shares of Beneficial Interest,0.0,0.0,1.3378761666692185,39161.12062517055
Precision Drilling Corporation Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
"Orion Energy Systems, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
"Ballard Power Systems, Inc. - Common Shares",0.0,0.0,1.3378761666692185,39161.12062517055
"Northern Oil and Gas, Inc. Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Bluelinx Holdings Inc. Common Stock,2.473189074618861e-05,0.0024731890746188608,1.3378761666692185,39161.12062517055
DWS Strategic Municipal Income Trust,0.0,0.0,1.3378761666692185,39161.12062517055
City Holding Company - Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
Liberty Global plc - Class C Ordinary Shares,0.0005052061424546003,0.05052061424546003,1.3378761666692185,39161.12062517055
"Spok Holdings, Inc. - Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Steel Partners Holdings LP LTD PARTNERSHIP UNIT,0.0,0.0,1.3378761666692185,39161.12062517055
"Tapestry, Inc. Common Stock",0.003416658944599125,0.3416658944599125,1.3378761666692185,39161.12062517055
"TCW Strategic Income Fund, Inc. Common Stock",0.0,0.0,1.3378761666692185,39161.12062517055
Devon Energy Corporation Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
MGE Energy Inc. - Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
American Superconductor Corporation - Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
"Servotronics, Inc. Common Stock",0.026703487094292294,2.6703487094292293,1.3378761666692185,39161.12062517055
Columbia Seligman Premium Technology Growth Fund Inc,0.0,0.0,1.3378761666692185,39161.12062517055
Acceleron Pharma Inc. - Common Stock,0.0,0.0,1.3378761666692185,39161.12062517055
