Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0005322194916323078,0.05322194916323078,1.3081149283083895,39159.58348885299
"Cisco Systems, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
"Primerica, Inc. Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
Nuveen Municipal Credit Income Fund ,0.0,0.0,1.3081149283083895,39159.58348885299
Unit Corporation Common Stock,0.0,0.0,1.3081149283083895,39159.58348885299
"HubSpot, Inc. Common Stock",0.09993030769649833,9.993030769649833,1.3081149283083895,39159.58348885299
Great Panther Mining Limited Ordinary Shares (Canada),0.0,0.0,1.3081149283083895,39159.58348885299
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.00013787493738445957,0.013787493738445957,1.3081149283083895,39159.58348885299
"United Fire Group, Inc - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.001843657995185572,0.1843657995185572,1.3081149283083895,39159.58348885299
"Guaranty Federal Bancshares, Inc. - Common Stock",0.020827573084159962,2.0827573084159963,1.3081149283083895,39159.58348885299
"Air T, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
SITE Centers Corp. Common Stock,0.0004504088145117495,0.04504088145117495,1.3081149283083895,39159.58348885299
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0038483445782069394,0.3848344578206939,1.3081149283083895,39159.58348885299
BlackRock New York Municipal Income Trust,0.0,0.0,1.3081149283083895,39159.58348885299
"Regional Health Properties, Inc. Common Stock",0.01899513001175215,1.899513001175215,1.3081149283083895,39159.58348885299
"Innovative Solutions and Support, Inc. - Common Stock",0.002860266430214766,0.28602664302147657,1.3081149283083895,39159.58348885299
"Kandi Technologies Group, Inc. - Common Stock",1.9637618184418356e-06,0.00019637618184418357,1.3081149283083895,39159.58348885299
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0,0.0,1.3081149283083895,39159.58348885299
"Transcat, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
Carolina Financial Corporation - Common Stock,0.09993030769649833,9.993030769649833,1.3081149283083895,39159.58348885299
"Natuzzi, S.p.A.",0.0,0.0,1.3081149283083895,39159.58348885299
"Advanced Energy Industries, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
"United Airlines Holdings, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
"T. Rowe Price Group, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
"Intuitive Surgical, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
"EastGroup Properties, Inc. Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
Ellington Financial Inc. Common Stock ,2.455215823393398e-06,0.0002455215823393398,1.3081149283083895,39159.58348885299
"NVR, Inc. Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
"Frequency Electronics, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
"Worthington Industries, Inc. Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
Perrigo Company plc Ordinary Shares,0.00013144206696692236,0.013144206696692235,1.3081149283083895,39159.58348885299
"Lincoln Electric Holdings, Inc. - Common Shares",0.0,0.0,1.3081149283083895,39159.58348885299
RPT Realty Common Stock,0.0015002011320456928,0.1500201132045693,1.3081149283083895,39159.58348885299
"Veracyte, Inc. - Common Stock",0.00053700962785819,0.053700962785819,1.3081149283083895,39159.58348885299
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.0,0.0,1.3081149283083895,39159.58348885299
Cohen & Company Inc.,0.0,0.0,1.3081149283083895,39159.58348885299
Neuberger Berman California Municipal Fund Inc Common Stock,0.0,0.0,1.3081149283083895,39159.58348885299
"Douglas Dynamics, Inc. Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
Pivotal Investment Corporation II Class A Common Stock,0.09993030769649833,9.993030769649833,1.3081149283083895,39159.58348885299
"PRGX Global, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
Enerplus Corporation Common Stock,0.0,0.0,1.3081149283083895,39159.58348885299
"India Fund, Inc. (The) Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
Koninklijke Philips N.V. NY Registry Shares,0.0,0.0,1.3081149283083895,39159.58348885299
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.3081149283083895,39159.58348885299
Anheuser-Busch Inbev SA Sponsored ADR (Belgium),0.002072847627925385,0.2072847627925385,1.3081149283083895,39159.58348885299
Orrstown Financial Services Inc - Common Stock,0.0,0.0,1.3081149283083895,39159.58348885299
PIMCO Income Strategy Fund Shares of Beneficial Interest,0.0,0.0,1.3081149283083895,39159.58348885299
Precision Drilling Corporation Common Stock,0.0,0.0,1.3081149283083895,39159.58348885299
"Orion Energy Systems, Inc. - Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
"Ballard Power Systems, Inc. - Common Shares",0.0,0.0,1.3081149283083895,39159.58348885299
"Northern Oil and Gas, Inc. Common Stock",0.0,0.0,1.3081149283083895,39159.58348885299
Bluelinx Holdings Inc. Common Stock,0.0,0.0,1.3081149283083895,39159.58348885299
DWS Strategic Municipal Income Trust,0.0,0.0,1.3081149283083895,39159.58348885299
