Company,Weight,Percentage,Sharpe Ratio,Annual Return
"AirNet Technology Inc. - American Depositary Shares, each representing ten ordinary shares",0.0,0.0,1.4126544532040528,38992.98030695108
"Cisco Systems, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Primerica, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Nuveen Municipal Credit Income Fund ,0.0008627429051586982,0.08627429051586982,1.4126544532040528,38992.98030695108
Unit Corporation Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
"HubSpot, Inc. Common Stock",0.09953528058682877,9.953528058682878,1.4126544532040528,38992.98030695108
Great Panther Mining Limited Ordinary Shares (Canada),0.0,0.0,1.4126544532040528,38992.98030695108
"Sinclair Broadcast Group, Inc. - Class A Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"United Fire Group, Inc - Common Stock",0.0006319828617887037,0.06319828617887037,1.4126544532040528,38992.98030695108
AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,0.0,0.0,1.4126544532040528,38992.98030695108
"Guaranty Federal Bancshares, Inc. - Common Stock",4.8479449815548444e-05,0.004847944981554844,1.4126544532040528,38992.98030695108
"Air T, Inc. - Common Stock",4.522705368044683e-06,0.00045227053680446823,1.4126544532040528,38992.98030695108
SITE Centers Corp. Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Nuveen New York Select Tax-Free Income Portfolio Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
BlackRock New York Municipal Income Trust,0.0,0.0,1.4126544532040528,38992.98030695108
"Regional Health Properties, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Innovative Solutions and Support, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Kandi Technologies Group, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,0.0,0.0,1.4126544532040528,38992.98030695108
"Transcat, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Carolina Financial Corporation - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
"Natuzzi, S.p.A.",2.7830906661961604e-07,2.7830906661961603e-05,1.4126544532040528,38992.98030695108
"Advanced Energy Industries, Inc. - Common Stock",7.475542371989632e-07,7.475542371989633e-05,1.4126544532040528,38992.98030695108
"United Airlines Holdings, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"T. Rowe Price Group, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Intuitive Surgical, Inc. - Common Stock",0.09953528058682877,9.953528058682878,1.4126544532040528,38992.98030695108
"EastGroup Properties, Inc. Common Stock",0.09953528058682877,9.953528058682878,1.4126544532040528,38992.98030695108
Ellington Financial Inc. Common Stock ,0.00094354711639119,0.094354711639119,1.4126544532040528,38992.98030695108
"NVR, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Frequency Electronics, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Worthington Industries, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Perrigo Company plc Ordinary Shares,0.0,0.0,1.4126544532040528,38992.98030695108
"Lincoln Electric Holdings, Inc. - Common Shares",9.128240508656849e-06,0.0009128240508656848,1.4126544532040528,38992.98030695108
RPT Realty Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
"Veracyte, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"USA Compression Partners, LP Common Units Representing Limited Partner Interests",0.0,0.0,1.4126544532040528,38992.98030695108
Cohen & Company Inc.,2.2162166023739474e-05,0.002216216602373947,1.4126544532040528,38992.98030695108
Neuberger Berman California Municipal Fund Inc Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
"Douglas Dynamics, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Pivotal Investment Corporation II Class A Common Stock,0.09953528058682877,9.953528058682878,1.4126544532040528,38992.98030695108
"PRGX Global, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Enerplus Corporation Common Stock,9.164056658394826e-06,0.0009164056658394826,1.4126544532040528,38992.98030695108
"India Fund, Inc. (The) Common Stock",4.084548755386295e-05,0.004084548755386295,1.4126544532040528,38992.98030695108
Koninklijke Philips N.V. NY Registry Shares,0.0,0.0,1.4126544532040528,38992.98030695108
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Anheuser-Busch Inbev SA Sponsored ADR (Belgium),0.0,0.0,1.4126544532040528,38992.98030695108
Orrstown Financial Services Inc - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
PIMCO Income Strategy Fund Shares of Beneficial Interest,0.0,0.0,1.4126544532040528,38992.98030695108
Precision Drilling Corporation Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
"Orion Energy Systems, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Ballard Power Systems, Inc. - Common Shares",0.0,0.0,1.4126544532040528,38992.98030695108
"Northern Oil and Gas, Inc. Common Stock",7.44197182454405e-05,0.007441971824544051,1.4126544532040528,38992.98030695108
Bluelinx Holdings Inc. Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
DWS Strategic Municipal Income Trust,0.0,0.0,1.4126544532040528,38992.98030695108
City Holding Company - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Liberty Global plc - Class C Ordinary Shares,0.0,0.0,1.4126544532040528,38992.98030695108
"Spok Holdings, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Steel Partners Holdings LP LTD PARTNERSHIP UNIT,0.0,0.0,1.4126544532040528,38992.98030695108
"Tapestry, Inc. Common Stock",6.267361123361581e-09,6.26736112336158e-07,1.4126544532040528,38992.98030695108
"TCW Strategic Income Fund, Inc. Common Stock",7.626439512232645e-06,0.0007626439512232645,1.4126544532040528,38992.98030695108
Devon Energy Corporation Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
MGE Energy Inc. - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
American Superconductor Corporation - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
"Servotronics, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Columbia Seligman Premium Technology Growth Fund Inc,0.0,0.0,1.4126544532040528,38992.98030695108
Acceleron Pharma Inc. - Common Stock,0.00020218370756900763,0.020218370756900764,1.4126544532040528,38992.98030695108
"Stanley Black & Decker, Inc. Corporate Units",0.0,0.0,1.4126544532040528,38992.98030695108
"DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1, 2062",0.0,0.0,1.4126544532040528,38992.98030695108
"SCYNEXIS, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Manning & Napier, Inc. Class A Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Amtech Systems, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Inspired Entertainment, Inc. - Common Stock",0.0001337493935260112,0.01337493935260112,1.4126544532040528,38992.98030695108
Service Properties Trust - Shares of Beneficial Interest,0.0,0.0,1.4126544532040528,38992.98030695108
"DTF Tax-Free Income, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Hanmi Financial Corporation - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Crane Co. Common Stock,0.010089606887243857,1.0089606887243858,1.4126544532040528,38992.98030695108
"ADTRAN, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Coffee Holding Co., Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Sandstorm Gold Ltd. Ordinary Shares (Canada),0.0,0.0,1.4126544532040528,38992.98030695108
Daxor Corporation Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Crestwood Equity Partners LP,0.0,0.0,1.4126544532040528,38992.98030695108
"Omega Flex, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
DURECT Corporation - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Antero Midstream Corporation Common Stock,0.004360710924370475,0.43607109243704756,1.4126544532040528,38992.98030695108
Wayfair Inc. Class A Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Adams Diversified Equity Fund Inc.,0.0,0.0,1.4126544532040528,38992.98030695108
"Blackrock MuniYield Quality Fund II, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Celanese Corporation Celanese Corporation Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Astrotech Corporation - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
Marathon Oil Corporation Common Stock,7.151843114050047e-09,7.151843114050047e-07,1.4126544532040528,38992.98030695108
"DB Gold Double Short ETN due February 15, 2038",0.0,0.0,1.4126544532040528,38992.98030695108
"Hovnanian Enterprises, Inc. Class A Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Neurocrine Biosciences, Inc. - Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
"Evertec, Inc. Common Stock",0.0,0.0,1.4126544532040528,38992.98030695108
Oaktree Strategic Income Corporation - Common Stock,0.0,0.0,1.4126544532040528,38992.98030695108
"Huami Corporation American Depositary Shares, each representing four Class A Ordinary Shares",0.0,0.0,1.4126544532040528,38992.98030695108
Boeing Company (The) Common Stock,0.09953528058682877,9.953528058682878,1.4126544532040528,38992.98030695108
Vertex Pharmaceuticals Incorporated - Common Stock,0.03637555201105093,3.637555201105093,1.4126544532040528,38992.98030695108
